,Distance (km),Distance (km).1,Distance (km).2,Caisson Platform,Fixed Platform,Well Protector Platform,Pipeline,Fault,Salt dome,Shipping Route (w/5 MI Buffer),Shipping Route (w/10 mi Buffer),Fault.1,Active Wells,P&A Wells,Caisson Platform.1,Major Platform,Well Protector Platform.1,Pipeline.1,Salt dome.1,EOR Wells,Shipping Route (w/10 mi Buffer).1,Number of plays,(SUM) Injectivity W Depth - (kh),"(SUM) Quality W/O Depth - ([h x E]/[1,000 feet to reservoir bottom])",Capacity per Grid - (million tonnes),Water Depth - (feet),Average Calculated Water Depth - (feet),"(SUM) Hydrocarbon Potential W/O Depth - ([h x So]/[1,000 feet to reservoir bottom])",Recoverable Oil (barrels)/acre foot,(Sum) Projected Remaining OIP - (barrels),New Injectivity (mD/MPa °K),Subsea Depth - (feet),Average Calculated Subsea Depth of Reservoirs - (feet),Sum of injectivity proxy - (kh),"Sum of hydrocarbon potential - ([h x So]/[1,000 feet to reservoir bottom])",Sum of recoverable oil per acre-foot,Projected remaining oil in place (barrels),Pipeline ROW proxy,Density of active caisson platform infrastructure,Density of active well protector platform infrastructure,Density of major active multi-purpose platform infrastructure- major,Distance to closest on-shore CO2 source > 25000 tonnes,Within major shipping route buffer area,Subsea depth - Saline Reservoirs,Water depth - Saline Reservoirs,Subsea depth - Oil Reservoirs,Water depth - Oil Reservoirs,Above salt domes,Active Well Density,P&A Well Density,Faults,Sum of Reservoir Quality W/O Depth (feet),New Injectivity,S1,S3,Viability_score1_quartile,Viability_score3_quartile
93,93.84652876,94.37221046,107.2279728,0,0,0,1,0,0,1,1,0,0,3,0,0,0,6,0,0,4,9,75.18,14668.52,5132,1079.18,119.9088889,0.0,0.0,0,27877036.51,61936,6881.777778,18.6063,0.0,0.0,0.0,100.0,0.0,0.0,0.0,42.9327,100.0,53.7652,72.8867,53.7652,72.8867,0.0,100.0,98.7395,100.0,48.4807,22.2616,66.74539024,43.69410075,75,50
94,99.61570044,98.09522799,110.1595367,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,7,36.72,5079.91,4842,896.63,128.09,0.0,0.0,0,18673317.96,44807,6401.0,8.9308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1268,0.0,59.7091,70.3668,59.7091,70.3668,0.0,100.0,100.0,0.0,16.3275,14.5583,32.1555945,15.11897124,25,25
95,101.8659054,95.95014546,120.4330564,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,6,33.68,3987.42,3572,823.18,137.1966667,0.0,0.0,0,17394065.31,37178,6196.333333,8.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3115,0.0,62.2393,67.5619,62.2393,67.5619,0.0,100.0,100.0,0.0,12.664,13.4876,31.02247748,14.96934742,25,25
96,108.1534992,100.6347653,123.8657124,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,5,31.9,2932.66,2739,730.58,146.116,0.0,0.0,0,16089607.61,29958,5991.6,7.7182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7097,0.0,64.7705,64.8147,64.7705,64.8147,0.0,100.0,100.0,0.0,9.1271,12.3958,29.64383588,14.55372645,25,25
97,105.4031921,102.1818586,113.4583573,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,33.68,3987.42,3572,823.18,137.1966667,0.0,0.0,0,17394065.31,37178,6196.333333,8.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4705,0.0,62.2393,67.5619,62.2393,67.5619,0.0,100.0,100.0,0.0,12.664,13.4876,30.73837806,14.685248,25,25
98,109.3839302,106.5902869,117.0933989,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,31.9,2932.66,2739,730.58,146.116,0.0,0.0,0,16089607.61,29958,5991.6,7.7182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9512,0.0,64.7705,64.8147,64.7705,64.8147,0.0,100.0,100.0,0.0,9.1271,12.3958,29.36798021,14.27787078,25,25
99,108.5212727,95.18212465,141.1487301,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,4,24.77,2236.34,2102,708.18,177.045,0.0,0.0,0,13795828.89,17431,4357.75,5.9245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7496,100.0,84.9697,55.2884,84.9697,55.2884,0.0,100.0,100.0,0.0,6.7922,10.476,29.85171979,14.74714009,25,25
100,114.6040183,100.9250707,144.7887068,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,3,18.94,1474.74,1263,583.48,194.4933333,0.0,0.0,0,11233399.48,12343,4114.333333,4.4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2322,100.0,87.9791,49.9143,87.9791,49.9143,100.0,100.0,100.0,100.0,4.2383,8.3313,32.68295455,18.33158318,25,25
101,111.6116223,100.2108185,134.3117426,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,4,24.77,2236.34,2102,708.18,177.045,0.0,0.0,0,13795828.89,17431,4357.75,5.9245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9647,0.0,84.9697,55.2884,84.9697,55.2884,0.0,100.0,100.0,0.0,6.7922,10.476,26.57322976,14.46865006,25,25
102,118.245806,105.6775715,138.1296382,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,3,18.94,1474.74,1263,583.48,194.4933333,0.0,0.0,0,11233399.48,12343,4114.333333,4.4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5198,0.0,87.9791,49.9143,87.9791,49.9143,0.0,100.0,100.0,0.0,4.2383,8.3313,24.41171166,14.0603403,25,25
103,120.8035411,106.8372084,148.6780207,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,3,18.94,1474.74,1263,583.48,194.4933333,0.0,0.0,0,11233399.48,12343,4114.333333,4.4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8165,100.0,87.9791,49.9143,87.9791,49.9143,100.0,100.0,100.0,100.0,4.2383,8.3313,32.84137742,18.49000605,25,25
104,127.1027539,112.8919577,150.8292851,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,14.39,808.88,686,393.08,196.54,0.0,0.0,0,7856433.98,6539,3269.5,3.3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6927,100.0,98.4237,49.2839,98.4237,49.2839,0.0,100.0,100.0,100.0,2.0055,5.5049,31.981005,17.97052563,25,25
105,124.4267068,111.3342423,142.1986823,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3,18.94,1474.74,1263,583.48,194.4933333,0.0,0.0,0,11233399.48,12343,4114.333333,4.4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1772,0.0,87.9791,49.9143,87.9791,49.9143,100.0,100.0,100.0,100.0,4.2383,8.3313,29.57745545,18.22608408,25,25
106,130.5512155,117.1533225,146.4979472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,14.39,808.88,686,393.08,196.54,0.0,0.0,0,7856433.98,6539,3269.5,3.3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9285,0.0,98.4237,49.2839,98.4237,49.2839,0.0,100.0,100.0,100.0,2.0055,5.5049,28.80457724,17.79409787,25,25
107,114.5421149,105.59471,127.6000045,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,4,24.77,2236.34,2102,708.18,177.045,0.0,0.0,0,13795828.89,17431,4357.75,5.9245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2308,0.0,84.9697,55.2884,84.9697,55.2884,0.0,99.7753,99.5798,0.0,6.7922,10.476,26.29143813,14.16585003,25,25
108,121.0157531,110.7930075,131.6102579,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,3,18.94,1474.74,1263,583.48,194.4933333,0.0,0.0,0,11233399.48,12343,4114.333333,4.4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8643,0.0,87.9791,49.9143,87.9791,49.9143,100.0,100.0,100.0,0.0,4.2383,8.3313,24.14615868,13.79478731,25,25
109,113.6752191,111.2822744,121.0343705,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,24.77,2236.34,2102,708.18,177.045,0.0,0.0,0,13795828.89,17431,4357.75,5.9245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5564,0.0,84.9697,55.2884,84.9697,55.2884,0.0,100.0,100.0,0.0,6.7922,10.476,26.03240446,13.92782477,25,25
110,118.2432513,116.2234826,125.252396,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,18.94,1474.74,1263,583.48,194.4933333,0.0,0.0,0,11233399.48,12343,4114.333333,4.4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2745,0.0,87.9791,49.9143,87.9791,49.9143,0.0,100.0,100.0,0.0,4.2383,8.3313,23.8871848,13.53581343,25,25
111,127.5614718,116.1976714,135.8720397,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3,18.94,1474.74,1263,583.48,194.4933333,0.0,0.0,0,11233399.48,12343,4114.333333,4.4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6002,0.0,87.9791,49.9143,87.9791,49.9143,100.0,100.0,100.0,100.0,4.2383,8.3313,29.31975323,17.96838186,25,25
112,133.1637222,121.7812275,140.3624386,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,14.39,808.88,686,393.08,196.54,0.0,0.0,0,7856433.98,6539,3269.5,3.3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4293,0.0,98.4237,49.2839,98.4237,49.2839,100.0,100.0,100.0,100.0,2.0055,5.5049,28.55466045,17.54418107,25,25
113,123.0572128,121.3834786,129.7204517,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,18.94,1474.74,1263,583.48,194.4933333,0.0,0.0,0,11233399.48,12343,4114.333333,4.4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0945,0.0,87.9791,49.9143,87.9791,49.9143,0.0,100.0,100.0,0.0,4.2383,8.3313,24.06918148,13.71781011,25,25
114,128.0893779,126.7355399,134.4136043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,14.39,808.88,686,393.08,196.54,0.0,0.0,0,7856433.98,6539,3269.5,3.3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0062,0.0,98.4237,49.2839,98.4237,49.2839,100.0,100.0,100.0,100.0,2.0055,5.5049,28.31234743,17.30186805,25,25
115,78.94203723,87.54117926,91.91609588,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,52.62,6885.92,5720,1035.03,115.0033333,0.0,0.0,0,28135549.0,61335,6815.0,12.9308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6957,0.0,54.5908,74.3976,54.5908,74.3976,0.0,100.0,100.0,0.0,22.3835,22.4779,34.7180623,16.05294172,25,25
116,83.30163347,88.59351167,93.18875054,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,1,11,87.99,16905.04,6312,1227.18,111.5618182,0.0,0.0,0,32945106.58,81517,7410.636364,21.8289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2141,0.0,47.2269,75.4576,47.2269,75.4576,0.0,100.0,99.5798,0.0,55.9803,26.5034,40.72284414,20.59004492,25,25
117,76.03412209,79.67218728,84.08322977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60.15,8061.64,6202,1080.83,108.083,0.0,0.0,0,31014894.02,72281,7228.1,14.8252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5052,0.0,49.4836,76.5291,49.4836,76.5291,0.0,100.0,100.0,100.0,26.326,24.8878,40.99132197,20.49617902,25,25
118,77.60798444,80.82630896,85.47172029,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,11,87.99,16905.04,6312,1227.18,111.5618182,0.0,0.0,0,32945106.58,81517,7410.636364,21.8289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0707,0.0,47.2269,75.4576,47.2269,75.4576,0.0,100.0,99.5798,100.0,55.9803,26.5034,45.40850745,24.27570823,25,25
119,86.53495863,90.19123091,94.97391791,0,0,0,1,1,0,1,1,3,0,0,0,0,0,2,0,0,1,11,87.99,16905.04,6312,1227.18,111.5618182,0.0,0.0,0,32945106.58,81517,7410.636364,21.8289,0.0,0.0,0.0,100.0,0.0,0.0,0.0,37.9413,100.0,47.2269,75.4576,47.2269,75.4576,0.0,100.0,100.0,0.0,55.9803,26.5034,63.80396247,40.69217165,75,50
120,89.07586955,92.30602063,97.2433757,0,0,0,1,0,0,1,1,0,0,3,0,0,0,3,0,0,1,11,87.99,16905.04,6312,1227.18,111.5618182,0.0,0.0,0,32945106.58,81517,7410.636364,21.8289,0.0,0.0,0.0,100.0,0.0,0.0,0.0,38.8657,100.0,47.2269,75.4576,47.2269,75.4576,0.0,100.0,98.7395,100.0,55.9803,26.5034,68.87119389,44.69637785,100,75
121,79.79355087,82.57335551,87.41340984,0,0,0,1,1,0,0,1,1,0,6,0,0,0,4,0,0,1,11,87.99,16905.04,6312,1227.18,111.5618182,0.0,0.0,0,32945106.58,81517,7410.636364,21.8289,0.0,0.0,0.0,100.0,0.0,0.0,0.0,34.8616,0.0,47.2269,75.4576,47.2269,75.4576,0.0,100.0,97.479,0.0,55.9803,26.5034,60.44558121,40.20773997,75,50
122,82.54224515,84.87672116,89.87244932,0,0,0,1,1,0,1,1,1,19,7,0,1,0,3,0,0,1,11,87.99,16905.04,6312,1227.18,111.5618182,0.0,0.0,0,32945106.58,81517,7410.636364,21.8289,0.0,0.0,0.0,100.0,0.0,0.0,100.0,35.8633,100.0,47.2269,75.4576,47.2269,75.4576,0.0,95.7303,97.0588,0.0,55.9803,26.5034,63.53734155,60.27849191,75,100
123,69.00796487,71.81445123,76.26838685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,94.53,9161.82,6506,1138.4,103.4909091,0.0,0.0,0,40925256.31,78204,7109.454545,23.4742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.322,0.0,50.9505,77.9435,50.9505,77.9435,0.0,100.0,100.0,100.0,30.0152,33.1825,42.89489946,21.61592391,25,25
124,70.73832583,73.09194592,77.79551995,0,0,0,1,0,0,0,1,0,1,9,0,0,0,3,0,0,1,11,94.53,9161.82,6506,1138.4,103.4909091,0.0,0.0,0,40925256.31,78204,7109.454545,23.4742,0.0,0.0,0.0,100.0,0.0,0.0,0.0,30.944,0.0,50.9505,77.9435,50.9505,77.9435,0.0,99.7753,96.2185,100.0,30.0152,33.1825,62.8814737,41.41342252,75,50
125,62.00976268,63.97214859,68.47776705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,81.36,8563.74,6171,941.65,94.165,0.0,0.0,0,34795691.43,74807,7480.7,20.161,0.0,0.0,0.0,100.0,0.0,0.0,0.0,27.1486,0.0,46.3608,80.8159,46.3608,80.8159,0.0,100.0,100.0,100.0,28.0097,28.0523,62.36892513,40.4422951,75,50
126,63.92982241,65.4021033,70.17357823,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11,94.53,9161.82,6506,1138.4,103.4909091,0.0,0.0,0,40925256.31,78204,7109.454545,23.4742,0.0,0.0,0.0,100.0,0.0,0.0,0.0,27.8394,0.0,50.9505,77.9435,50.9505,77.9435,0.0,100.0,100.0,100.0,30.0152,33.1825,62.64664049,41.36766494,75,50
127,73.12948963,75.01811835,79.92258268,0,0,0,1,0,0,0,1,0,0,4,0,0,0,3,0,0,1,11,87.99,16905.04,6312,1227.18,111.5618182,0.0,0.0,0,32945106.58,81517,7410.636364,21.8289,0.0,0.0,0.0,100.0,0.0,0.0,0.0,31.8104,0.0,47.2269,75.4576,47.2269,75.4576,0.0,100.0,98.3193,100.0,55.9803,26.5034,65.15726514,43.96144071,75,75
128,76.11920734,77.54464444,82.60324202,0,0,0,1,1,0,1,1,1,0,0,0,0,0,2,0,0,1,11,87.99,16905.04,6312,1227.18,111.5618182,0.0,0.0,0,32945106.58,81517,7410.636364,21.8289,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32.9023,100.0,47.2269,75.4576,47.2269,75.4576,0.0,100.0,100.0,0.0,55.9803,26.5034,63.3000695,40.18827868,75,50
129,66.56601014,67.54656947,72.52305896,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,11,94.53,9161.82,6506,1138.4,103.4909091,0.0,0.0,0,40925256.31,78204,7109.454545,23.4742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7964,0.0,50.9505,77.9435,50.9505,77.9435,0.0,100.0,99.5798,0.0,30.0152,33.1825,37.73393819,17.43395424,25,25
130,69.83727643,70.34022672,75.46518033,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,12,122.38,18005.22,6616,1284.75,107.0625,0.0,0.0,0,42855468.87,87440,7286.666667,30.4805,0.0,0.0,0.0,100.0,0.0,0.0,0.0,29.9948,100.0,48.7596,76.8434,48.7596,76.8434,0.0,100.0,100.0,0.0,59.6695,34.7981,65.22264188,41.3355908,75,50
131,46.67356788,47.47939319,51.72483841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3.04,1092.49,1270,73.45,73.45,0.0,0.0,0,1279252.65,7629,7629.0,0.4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3247,0.0,44.5273,87.1962,44.5273,87.1962,0.0,100.0,100.0,100.0,2.9565,0.0,35.6348179,13.38725248,25,25
132,39.59966234,39.57117104,43.86669679,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,4.26,1303.29,1621,269.78,134.89,0.0,0.0,0,3006121.74,10771,5385.5,0.7648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1238,0.0,72.2637,68.2724,72.2637,68.2724,0.0,100.0,100.0,0.0,3.6634,1.4453,24.96041541,9.325432861,25,25
133,55.05017881,56.15177999,60.72072711,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,10,81.36,8563.74,6171,941.65,94.165,0.0,0.0,0,34795691.43,74807,7480.7,20.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.989,0.0,46.3608,80.8159,46.3608,80.8159,0.0,100.0,99.5798,0.0,28.0097,28.0523,37.04455537,16.09691694,25,25
134,57.20431551,57.77459384,62.62574046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,94.53,9161.82,6506,1138.4,103.4909091,0.0,0.0,0,40925256.31,78204,7109.454545,23.4742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7649,0.0,50.9505,77.9435,50.9505,77.9435,0.0,100.0,100.0,100.0,30.0152,33.1825,42.3391955,21.06021995,25,25
135,48.14596085,48.36402609,53.01204314,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,10,81.36,8563.74,6171,941.65,94.165,0.0,0.0,0,34795691.43,74807,7480.7,20.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.849,0.0,46.3608,80.8159,46.3608,80.8159,0.0,100.0,99.5798,0.0,28.0097,28.0523,36.73055865,15.78292022,25,25
136,50.59491152,50.23785527,55.18245472,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,11,87.13,10381.38,6333,980.45,89.13181818,0.0,0.0,0,36727403.46,86263,7842.090909,21.6126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7331,0.0,41.8929,82.3662,41.8929,82.3662,0.0,100.0,99.1597,100.0,34.1047,29.669,43.43241025,20.76733494,25,25
137,60.13605596,60.18991392,65.24594027,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,11,94.53,9161.82,6506,1138.4,103.4909091,0.0,0.0,0,40925256.31,78204,7109.454545,23.4742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8322,0.0,50.9505,77.9435,50.9505,77.9435,0.0,100.0,100.0,0.0,30.0152,33.1825,37.44592372,17.16694817,25,25
138,63.7381887,63.30709625,68.49930383,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,12,100.3,10979.46,6668,1177.2,98.1,0.0,0.0,0,42856968.35,89660,7471.666667,24.9258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1574,100.0,46.4724,79.6039,46.4724,79.6039,0.0,100.0,100.0,100.0,36.1103,34.7993,47.23334495,22.22488638,25,25
139,53.88744366,52.99605613,58.13723997,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,12,100.3,10979.46,6668,1177.2,98.1,0.0,0.0,0,42856968.35,89660,7471.666667,24.9258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9366,0.0,46.4724,79.6039,46.4724,79.6039,0.0,100.0,100.0,0.0,36.1103,34.7993,38.81126849,17.80280992,25,25
140,57.87977243,56.50927813,61.76392691,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,12,100.3,10979.46,6668,1177.2,98.1,0.0,0.0,0,42856968.35,89660,7471.666667,24.9258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4139,100.0,46.4724,79.6039,46.4724,79.6039,0.0,100.0,99.5798,0.0,36.1103,34.7993,41.95059045,17.92112347,25,25
141,41.3248698,40.62769356,45.37641013,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,10,82.59,9715.53,5756,790.05,79.005,0.0,0.0,0,33350437.97,80459,8045.9,20.4704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7388,0.0,39.3732,85.4853,39.3732,85.4853,0.0,100.0,99.5798,0.0,31.872,26.8426,38.21823933,15.79021495,25,25
142,44.15378115,42.83986649,47.89253458,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,11,87.13,10381.38,6333,980.45,89.13181818,0.0,0.0,0,36727403.46,86263,7842.090909,21.6126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7637,0.0,41.8929,82.3662,41.8929,82.3662,0.0,99.7753,99.5798,0.0,34.1047,29.669,38.14387434,16.49980743,25,25
143,34.63605356,32.97904818,37.85810664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,82.59,9715.53,5756,790.05,79.005,0.0,0.0,0,33350437.97,80459,8045.9,20.4704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6764,0.0,39.3732,85.4853,39.3732,85.4853,0.0,100.0,100.0,100.0,31.872,26.8426,42.92040071,19.51338474,25,25
144,37.96666607,35.66712351,40.83824125,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,10,82.59,9715.53,5756,790.05,79.005,0.0,0.0,0,33350437.97,80459,8045.9,20.4704,0.0,0.0,0.0,100.0,0.0,0.0,0.0,15.8902,0.0,39.3732,85.4853,39.3732,85.4853,0.0,100.0,99.5798,0.0,31.872,26.8426,58.03338675,35.60536237,50,50
145,47.89120904,46.04141123,51.26710341,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,11,87.13,10381.38,6333,980.45,89.13181818,0.0,0.0,0,36727403.46,86263,7842.090909,21.6126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1382,0.0,41.8929,82.3662,41.8929,82.3662,0.0,99.7753,99.1597,100.0,34.1047,29.669,43.27292681,20.60785149,25,25
146,52.34290186,50.04279719,55.34330611,0,0,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,1,13,104.49,13003.14,8447,1218.64,93.74153846,0.0,0.0,0,44376436.79,103874,7990.307692,25.9799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7986,100.0,40.0605,80.9463,40.0605,80.9463,0.0,100.0,99.1597,0.0,42.8962,36.0711,43.2920405,18.59710563,25,25
